perc_change,high_perc,low_perc,age,liq,mcap,vol,m5,h1,h6,h24,watch_start_time,watch_end_time,watch_id
8.37,43.13,-14.78,60,75000.00,339000.00,2400000.00,9.41,-2.21,439.00,439.00,2025-07-28 22:43:53,2025-07-28 22:53:54,af1147c8-4b7e-4ad2-b741-79f0275a1074
9.26,15.99,-9.87,60,76000.00,408000.00,1000000.00,-7.95,1294.00,391.00,391.00,2025-07-28 22:56:01,2025-07-28 23:06:01,15e5c31a-19ba-4af4-ae32-1768f522d092
-91.37,0.00,-91.75,60,78000.00,432000.00,1200000.00,11.18,1077.00,419.00,419.00,2025-07-28 23:07:30,2025-07-28 23:17:30,84cedc48-ab56-43ea-a821-5d50cbcca744
-38.32,1.09,-48.82,34,56000.00,235000.00,716000.00,-0.31,210.00,210.00,210.00,2025-07-28 23:18:58,2025-07-28 23:28:58,3fd18184-74a7-45a0-b51b-2a3cd2b7818e
8.46,18.74,-14.61,4320,289000.00,5100000.00,5700000.00,56.60,18820.00,140000.00,140000.00,2025-07-28 23:30:25,2025-07-28 23:40:26,fc55a646-5f00-48af-b238-8c984228646b
37.89,58.03,-8.16,4320,323000.00,5800000.00,10600000.00,4.28,6508.00,162000.00,162000.00,2025-07-28 23:41:54,2025-07-28 23:51:55,4e498ada-3f58-4776-ae06-a4190fadd938
3.86,6.19,-28.19,360,68000.00,314000.00,1500000.00,5.10,438.00,317.00,315.00,2025-07-28 23:53:22,2025-07-29 00:03:23,7297ee1c-21dd-4970-ab37-4f173bee3b67
-1.14,13.18,-8.95,60,61000.00,274000.00,697000.00,1.29,143.00,244.00,244.00,2025-07-29 00:04:50,2025-07-29 00:14:51,e2d05b10-0926-4b36-a39f-5ead0162b247
13.76,19.94,-3.12,60,63000.00,287000.00,940000.00,-7.21,95.05,260.00,260.00,2025-07-29 00:16:20,2025-07-29 00:26:20,cb48ea6a-e075-48e9-990d-4e1557904f54
-7.96,6.59,-8.05,2880,58000.00,219000.00,566000.00,-2.96,91.25,136.00,54.76,2025-07-29 00:27:48,2025-07-29 00:37:48,f282966b-87e9-4f01-9a4f-3589f1b13fec
14.46,14.46,-12.90,60,42000.00,129000.00,1000000.00,14.82,-1.41,70.94,70.94,2025-07-29 00:39:18,2025-07-29 00:49:18,32ed9a7b-7861-4623-a818-34703cca6937
2.66,7.11,-2.96,17280,460000.00,8900000.00,4100000.00,1.25,31.27,70.39,63.30,2025-07-29 00:51:53,2025-07-29 01:01:54,1d1b1ae4-8115-4983-a13c-3fb70e2818f6
-0.16,0.53,-1.22,8640,212000.00,2400000.00,2400000.00,0.76,-1.04,46.63,96.27,2025-07-29 01:03:34,2025-07-29 01:13:35,583691bf-4e68-4cd4-a4f9-611a4b457c78
-20.61,0.00,-20.61,180,54000.00,217000.00,663000.00,14.61,14.75,188.00,188.00,2025-07-29 01:15:02,2025-07-29 01:25:03,d573cb37-48f2-4af4-b372-6ac67a5f0f4d
25.21,25.21,-7.02,23,79000.00,461000.00,574000.00,16.06,452.00,452.00,452.00,2025-07-29 01:26:31,2025-07-29 01:36:32,5397bf81-8d25-4f30-89d0-6af1506020fe
9.00,14.00,-5.89,34,98000.00,702000.00,864000.00,46.82,741.00,741.00,741.00,2025-07-29 01:38:00,2025-07-29 01:48:00,ada5f54a-e907-4ebb-ad48-ed3f5b589bba
-3.40,1.60,-3.43,240,80000.00,228000.00,396000.00,1.37,5.57,2494.00,2494.00,2025-07-29 01:49:33,2025-07-29 01:59:34,ddfb1520-71bf-48a4-83f3-bd4a3d7208dc
-9.01,0.00,-9.01,240,55000.00,224000.00,680000.00,2.09,8.85,196.00,196.00,2025-07-29 02:01:01,2025-07-29 02:11:02,c25c9edf-1ea9-4385-b2da-b6a5136a6415
-8.49,8.06,-14.80,15,43000.00,144000.00,106000.00,21.88,79.90,79.90,79.90,2025-07-29 02:12:30,2025-07-29 02:22:31,f6688902-f527-4c98-bd9b-04563dd7a27e
-100.00,0.00,-100.00,60,310100000.00,370700000.00,182000.00,7000000.00,781000.00,463000.00,463000.00,2025-07-29 02:23:59,2025-07-29 02:33:59,bdd32952-263a-45bc-8af7-c34a4002f0d3
10.31,10.31,0.00,300,78000.00,214000.00,403000.00,0.56,7.75,2344.00,2344.00,2025-07-29 02:35:28,2025-07-29 02:45:28,00a4797c-2637-43f2-a348-f6224c7bac4a
-7.50,11.65,-8.86,540,46000.00,162000.00,1800000.00,-9.69,9.79,314.00,115.00,2025-07-29 02:46:56,2025-07-29 02:56:57,402f5333-8450-41d1-a88d-be3ca3bfc37d
-3.38,30.93,-3.84,120,47000.00,144000.00,1700000.00,-4.80,4.13,79.02,79.02,2025-07-29 02:58:26,2025-07-29 03:08:27,dd1a1091-3fe8-4b6a-a4dd-a5b819e9e38a
-7.46,23.23,-14.86,60,48000.00,164000.00,1100000.00,6.35,17.92,104.00,104.00,2025-07-29 03:11:01,2025-07-29 03:21:02,15b5bfd4-fa79-4fbf-ab56-275c8dcf5d68
25.09,38.51,0.00,180,49000.00,155000.00,1800000.00,12.08,1.55,92.77,92.77,2025-07-29 03:22:31,2025-07-29 03:32:31,bf83fc09-d7e9-4d3d-8313-c8c75681c6da
-2.77,0.04,-9.88,8640,295000.00,5300000.00,1000000.00,8.75,48.48,79.39,98.37,2025-07-29 03:34:01,2025-07-29 03:44:01,1e9798c6-c036-40f9-aa49-0ea5c3f02a5d
-8.29,0.08,-8.99,8640,291000.00,5100000.00,1000000.00,4.73,42.86,73.88,104.00,2025-07-29 03:45:30,2025-07-29 03:55:30,624ccf35-2d06-4cf7-9683-8c192a01eb09
-6.53,4.00,-6.79,7200,665000.00,31300000.00,5300000.00,1.59,35.23,61.48,131.00,2025-07-29 03:56:58,2025-07-29 04:06:58,dcf2c0ba-a896-4cbb-a309-e3db717fed43
-26.71,3.76,-36.02,48,59000.00,255000.00,1000000.00,9.12,229.00,229.00,229.00,2025-07-29 04:08:26,2025-07-29 04:18:27,655f54d7-d290-4f28-be56-85f30c57814e
15.41,21.19,-27.65,60,49000.00,171000.00,1100000.00,-6.55,51.17,122.00,122.00,2025-07-29 04:19:57,2025-07-29 04:29:57,28ca784f-403c-43fa-a3af-3f90954ae779
3.14,3.14,-0.20,27360,169000.00,1500000.00,1300000.00,1.16,10.76,68.39,126.00,2025-07-29 04:31:27,2025-07-29 04:41:28,45cb879b-400a-49f2-b02e-06c3463caa56
-14.21,20.65,-18.71,25,42000.00,125000.00,823000.00,6.14,59.79,59.79,59.79,2025-07-29 04:45:42,2025-07-29 04:55:42,a155f208-6f4a-4012-a4d9-c5735eaab634
2.97,14.42,-6.11,240,40000.00,118000.00,451000.00,-0.98,58.35,56.07,56.07,2025-07-29 04:59:40,2025-07-29 05:09:41,5f3b295a-2562-4f88-a5b4-0f5cbcb7867f
0.33,35.68,-15.25,720,57000.00,237000.00,770000.00,5.04,1230.00,1132.00,208.00,2025-07-29 05:11:08,2025-07-29 05:21:09,caf1aa9c-ced4-4041-8ea7-305bcf4358c8
-10.38,24.89,-16.30,60,41000.00,119000.00,1000000.00,21.62,36.68,52.04,52.04,2025-07-29 05:23:59,2025-07-29 05:34:00,2ca35339-c5a2-4c68-a274-769c44705dcd
6.25,16.82,-4.12,720,45000.00,145000.00,892000.00,-4.58,5.57,654.00,89.41,2025-07-29 05:35:27,2025-07-29 05:45:28,4d59db69-fe74-4af9-a1a7-ed0085f90993
-1.98,0.68,-2.76,7200,634000.00,29300000.00,5400000.00,0.53,2.38,51.37,118.00,2025-07-29 05:46:56,2025-07-29 05:56:57,e1d44123-d192-43ff-ad09-a17f2da8e3c2
13.76,37.23,-1.49,300,40000.00,120000.00,492000.00,37.82,6.46,59.14,59.14,2025-07-29 06:01:14,2025-07-29 06:11:15,67e422e1-97b1-46ca-99d1-90225c16cf0b
44.27,59.08,0.00,53,39000.00,112000.00,365000.00,10.05,73.90,73.90,73.90,2025-07-29 06:16:44,2025-07-29 06:26:45,f14b1fe4-275e-4fe3-aa7c-fd8380781f39
5.48,19.18,-28.38,60,45000.00,154000.00,411000.00,7.83,194.00,139.00,139.00,2025-07-29 06:28:12,2025-07-29 06:38:13,9352b09a-83a6-4c40-8b45-23046146c97c
4.84,6.38,-1.19,10080,254000.00,3400000.00,2100000.00,-7.90,17.05,53.69,57.11,2025-07-29 06:41:04,2025-07-29 06:51:04,89b1fa9f-2951-4365-b47f-f2118d6a8135
-10.75,19.88,-15.72,180,42000.00,135000.00,496000.00,15.34,198.00,60.08,60.08,2025-07-29 07:07:33,2025-07-29 07:17:33,3275eab8-3bdd-468c-bb6c-30c01b740d2a
73.75,106.38,0.00,11520,36000.00,95000.00,146000.00,0.77,108.00,1094.00,2283.00,2025-07-29 07:19:00,2025-07-29 07:29:00,7ad7800e-6a35-4367-a63b-e3d33917026f
-0.43,17.15,-18.13,11520,47000.00,158000.00,193000.00,18.77,110.00,1886.00,3847.00,2025-07-29 07:30:28,2025-07-29 07:40:28,395692f7-bb23-4951-8425-f34c277447e4
-21.28,2.19,-21.43,240,52000.00,200000.00,590000.00,12.43,506.00,137.00,137.00,2025-07-29 07:41:56,2025-07-29 07:51:56,25244c59-edfe-4559-96cf-014c0be05169
-9.84,6.98,-10.40,18720,254000.00,2100000.00,674000.00,8.01,25.52,39.22,21.71,2025-07-29 08:05:37,2025-07-29 08:15:38,60ff0c53-7f9f-4fbe-8882-48c12504a5bf
1.29,17.67,-29.36,11,40000.00,124000.00,284000.00,-1.48,60.35,60.35,60.35,2025-07-29 08:17:05,2025-07-29 08:27:06,494b61d0-d8c8-4ed5-a9e5-a20655ad1dc6
41.75,48.59,-6.16,23,48000.00,169000.00,457000.00,52.88,118.00,118.00,118.00,2025-07-29 08:28:33,2025-07-29 08:38:34,148c99e5-f789-4722-964f-7ad912fe5927
82.51,97.40,-3.15,120,48000.00,168000.00,1100000.00,29.10,114.00,123.00,123.00,2025-07-29 08:40:04,2025-07-29 08:50:05,d76a5c1a-1e82-4f66-bde9-7019080d99ac
3.28,6.09,-10.96,120,61000.00,264000.00,1300000.00,-9.04,312.00,251.00,251.00,2025-07-29 08:51:33,2025-07-29 09:01:33,efaac3aa-a9f2-4c52-935d-b97845cff107
6.08,25.77,-3.66,60,48000.00,163000.00,1100000.00,-7.16,126.00,111.00,111.00,2025-07-29 09:03:02,2025-07-29 09:13:03,1d12fa8e-f045-4a06-8529-2c16af21dfee
-2.43,4.37,-8.05,900,61000.00,273000.00,746000.00,13.08,77.43,340.00,227.00,2025-07-29 09:14:31,2025-07-29 09:24:32,4962be7f-a752-4dc0-8eeb-df8f730c5288
100.21,124.85,-9.94,120,51000.00,188000.00,1100000.00,-0.58,137.00,144.00,144.00,2025-07-29 09:26:01,2025-07-29 09:36:01,68a8d918-bd14-4706-b290-8f8be6d60a8f
-7.51,0.64,-13.05,960,49000.00,178000.00,786000.00,-5.23,12.78,188.00,113.00,2025-07-29 09:37:29,2025-07-29 09:47:29,e5e57364-8529-4ea8-a454-23143747483e
-4.26,6.29,-16.33,42,130000.00,2100000.00,310000.00,17.80,210.00,210.00,210.00,2025-07-29 09:48:56,2025-07-29 09:58:56,f55239e3-158d-40bd-ac0b-2fcf8bcf5d96
-5.12,0.00,-6.86,18720,253000.00,2100000.00,862000.00,-1.48,-6.48,38.45,14.47,2025-07-29 10:02:57,2025-07-29 10:12:58,9a795fdd-6768-48ed-aeef-894dde74a047
18.88,19.34,0.00,60,99000.00,1200000.00,509000.00,0.70,9.81,82.52,82.52,2025-07-29 10:14:25,2025-07-29 10:24:25,4fdebef5-a2d9-49af-bc26-ea04c25aa36e
-96.60,12.64,-96.86,51,43000.00,134000.00,791000.00,3.88,28.31,28.31,28.31,2025-07-29 10:25:54,2025-07-29 10:35:54,66697900-ff1e-4a6e-b16a-57c866046985
-10.13,0.64,-11.13,129600,2300000.00,46200000.00,3900000.00,9.95,37.49,37.72,43.35,2025-07-29 10:37:22,2025-07-29 10:47:22,fbb3c04f-f1f5-4ace-9e9a-bdd812012d83
-1.57,0.21,-1.70,18720,225000.00,2300000.00,987000.00,0.53,-9.65,31.00,17.25,2025-07-29 10:48:49,2025-07-29 10:58:50,fa72ffbb-0ca4-4cc2-b1df-1c2d1c6468bd
-8.15,0.62,-9.67,129600,2200000.00,43400000.00,4400000.00,3.80,27.30,32.66,34.05,2025-07-29 11:00:18,2025-07-29 11:10:19,f199334d-ea59-4e9e-8369-0111e7f43bf1
-16.49,28.53,-26.33,32,46000.00,164000.00,348000.00,14.01,119.00,119.00,119.00,2025-07-29 11:11:46,2025-07-29 11:21:47,fa2c42a1-6bc8-468a-87e2-01cb2e241ebc
4.24,4.47,-3.63,43200,625000.00,13200000.00,1500000.00,-4.77,-0.40,25.53,15.40,2025-07-29 11:23:17,2025-07-29 11:33:18,6ec5069f-3663-4b76-b11e-09d6d9a768c7
1.66,10.26,-0.58,43200,636000.00,13700000.00,1500000.00,1.92,2.72,30.59,18.52,2025-07-29 11:34:46,2025-07-29 11:44:46,f45769e8-5634-45e6-ac14-bb3292ceddd7
38.10,38.10,-0.49,1440,48000.00,163000.00,836000.00,12.49,0.04,55.46,519.00,2025-07-29 11:46:15,2025-07-29 11:56:15,44107ee5-bf73-4b69-bedf-d1ac5bd44e10
-5.44,5.99,-42.58,129600,86000.00,550000.00,796000.00,-1.19,43.17,3477.00,3477.00,2025-07-29 11:57:44,2025-07-29 12:07:45,baf61188-3f7a-4e1d-9d81-544a7e6733dc
8.17,15.55,0.00,129600,86000.00,549000.00,822000.00,-6.36,37.50,3470.00,3470.00,2025-07-29 12:10:25,2025-07-29 12:20:26,436a796e-fe94-45a5-9ca8-a762ff3987e4
1.88,8.99,-12.65,60,49000.00,188000.00,231000.00,48.29,22.93,156.00,156.00,2025-07-29 12:21:55,2025-07-29 12:31:55,937e36bd-9e51-4dd2-b8d7-9932bf7c4b8c
33.47,35.13,-3.88,60,50000.00,193000.00,241000.00,-0.79,198.00,162.00,162.00,2025-07-29 12:33:23,2025-07-29 12:43:24,5740af8a-adaf-4683-8124-8e588f6a2d7b
3.14,5.36,-1.91,345600,94000.00,579000.00,317000.00,3.86,13.46,733.00,2922.00,2025-07-29 12:44:51,2025-07-29 12:54:51,d56678af-6826-4750-b1ff-4debd74beacc
35.77,42.85,-8.02,345600,96000.00,597000.00,319000.00,0.33,5.91,764.00,3017.00,2025-07-29 12:56:20,2025-07-29 13:06:21,8921ba76-22fa-489d-85a9-e5946395b2f8
-18.12,23.75,-22.14,34,49000.00,185000.00,347000.00,30.67,151.00,151.00,151.00,2025-07-29 13:07:49,2025-07-29 13:17:50,18252cd8-16e5-4fcc-a62e-55d7825fb47d
-28.74,9.07,-28.74,120,77000.00,424000.00,1900000.00,4.75,1.02,452.00,452.00,2025-07-29 13:19:17,2025-07-29 13:29:18,ecdddb52-a7f9-4e10-aa83-cf9284c50717
29.47,29.47,-1.17,57,42000.00,135000.00,442000.00,11.87,83.10,83.10,83.10,2025-07-29 13:30:45,2025-07-29 13:40:45,13bc8dea-fd97-4adc-a74c-0f4f157b9829
-1.97,2.18,-3.30,18720,582000.00,18700000.00,8800000.00,-3.07,-2.44,66.95,205.00,2025-07-29 13:42:12,2025-07-29 13:52:13,58b76412-e39d-4014-90e3-51ebc3a58b13
-23.29,0.63,-23.60,180,64000.00,295000.00,2100000.00,3.54,-4.96,284.00,284.00,2025-07-29 13:53:40,2025-07-29 14:03:40,187afe65-162d-4f80-95a5-e42addc34134
23.85,60.94,-14.49,21,62000.00,186000.00,637000.00,94.17,151.00,151.00,151.00,2025-07-29 14:05:08,2025-07-29 14:15:08,726a9791-d25f-41ff-ab4c-3bf444218669
-18.70,7.52,-36.94,38,110000.00,808000.00,810000.00,5.10,967.00,967.00,967.00,2025-07-29 14:16:34,2025-07-29 14:26:35,a07a430b-d964-42d5-887f-dda8e71fb953
-11.67,0.08,-34.83,49,117000.00,844000.00,1000000.00,32.16,1015.00,1015.00,1015.00,2025-07-29 14:29:13,2025-07-29 14:39:13,2eec5d85-4698-413b-a406-c634f500e496
-64.28,5.46,-65.94,57,64000.00,226000.00,1100000.00,-3.66,206.00,206.00,206.00,2025-07-29 14:40:40,2025-07-29 14:50:41,4bb3ceb1-b485-4ff0-8073-8345793d6553
13.48,13.48,-4.70,1440,263000.00,3700000.00,14000000.00,5.40,12.12,130.00,211.00,2025-07-29 14:52:08,2025-07-29 15:02:09,48c438df-464f-4323-ad21-639c79129075
1.20,12.34,0.00,1440,289000.00,4500000.00,12400000.00,15.85,48.50,177.00,64.44,2025-07-29 15:03:36,2025-07-29 15:13:36,670454af-f0f4-4a19-9159-6196a5c5f0fa
-22.72,0.31,-38.02,60,55000.00,230000.00,719000.00,-4.80,70.63,69.21,69.21,2025-07-29 15:15:07,2025-07-29 15:25:07,98d7076a-6e60-4095-882d-a88ae5c40184
6.88,13.21,-2.97,120,50000.00,185000.00,782000.00,19.95,39.82,36.38,36.38,2025-07-29 15:26:34,2025-07-29 15:36:35,62cadb7c-39fd-41ca-a2f5-543d2c27b096
-37.11,4.56,-54.33,45,151000.00,462000.00,500000.00,48.98,471.00,471.00,471.00,2025-07-29 15:38:02,2025-07-29 15:48:03,1f03e0c6-6210-47cb-8151-2021dbccc1a5
49.59,83.36,0.00,56,114000.00,262000.00,543000.00,13.21,225.00,225.00,225.00,2025-07-29 15:49:30,2025-07-29 15:59:30,4f44a54e-fb7b-4cbc-9d3c-8d4b399ab0cd
-12.63,27.75,-12.78,120,41000.00,128000.00,494000.00,11.52,228.00,67.62,67.62,2025-07-29 16:01:01,2025-07-29 16:11:02,46b64454-be4a-4c07-8a57-8016528652ce
4.85,13.16,-1.35,28800,195000.00,2000000.00,1900000.00,-5.94,-0.05,35.19,45.36,2025-07-29 16:12:34,2025-07-29 16:22:35,411bb439-648d-4fab-8dad-8c543d958abf
1.49,30.75,-22.61,43200,115000.00,767000.00,1500000.00,-1.83,654.00,919.00,834.00,2025-07-29 16:24:04,2025-07-29 16:34:05,9b4df0b8-9979-496a-875f-471dd06e5cad
45.40,45.40,-4.34,60,43000.00,154000.00,648000.00,1.72,43.10,89.38,89.38,2025-07-29 16:35:32,2025-07-29 16:45:33,efe1c243-0f43-439f-bdf6-0cf4630b8dac
21.33,54.70,-7.16,43200,89000.00,459000.00,1800000.00,4.86,185.00,510.00,474.00,2025-07-29 16:48:10,2025-07-29 16:58:11,45e835ab-0e12-4dc9-9e32-5c38e1eb4493
-12.63,3.00,-28.15,120,61000.00,303000.00,678000.00,2.64,55.75,272.00,272.00,2025-07-29 16:59:38,2025-07-29 17:09:39,d98fbfbb-6a57-4098-9c77-1812903aa9ca
-33.74,17.95,-47.32,120,43000.00,160000.00,389000.00,16.06,76.28,101.00,101.00,2025-07-29 17:11:08,2025-07-29 17:21:08,a448c65f-3c09-4f03-b02c-4c77e1bc0b59
47.37,51.19,-16.79,120,38000.00,112000.00,528000.00,5.30,66.80,78.27,78.27,2025-07-29 17:22:37,2025-07-29 17:32:38,eb2e3393-9f6f-488c-9786-a35edd7e9a95
-27.13,2.94,-28.13,120,43000.00,142000.00,562000.00,9.85,191.00,126.00,126.00,2025-07-29 17:34:08,2025-07-29 17:44:08,92336cf0-b60b-45a7-8d0b-f65ac84a6cc0
-2.02,8.35,-4.25,2880,115000.00,701000.00,2900000.00,15.32,26.28,49.02,53.67,2025-07-29 17:45:35,2025-07-29 17:55:36,e7264e20-9e6b-4ecf-8d7d-8c10cdcab84c
139.44,166.43,-8.79,37,40000.00,112000.00,801000.00,81.49,49.63,49.63,49.63,2025-07-29 17:57:03,2025-07-29 18:07:04,0478333f-eaaf-4071-b115-20f7fd464882
-21.74,14.96,-36.80,19,62000.00,304000.00,386000.00,-2.35,307.00,307.00,307.00,2025-07-29 18:08:31,2025-07-29 18:18:32,1c7b76fd-f902-4987-b382-c024c2c40c28
-4.80,2.58,-31.30,180,104000.00,208000.00,381000.00,0.25,17.23,164.00,164.00,2025-07-29 18:19:59,2025-07-29 18:30:00,f89e379c-dfc3-4fbe-bfc0-80a45da5b886
4.09,5.53,-14.29,42,53000.00,220000.00,467000.00,-8.52,196.00,196.00,196.00,2025-07-29 18:31:27,2025-07-29 18:41:27,dc20060e-86da-45e7-b4b3-26699e98de99
31.75,31.75,-8.44,180,116000.00,241000.00,399000.00,25.36,100.00,206.00,206.00,2025-07-29 18:42:54,2025-07-29 18:52:55,f2592b2b-e261-4b1f-9bd2-5b5db7a5a3aa
-4.32,0.23,-6.63,21600,342000.00,3000000.00,1300000.00,-4.22,42.90,40.82,-5.30,2025-07-29 18:54:22,2025-07-29 19:04:23,2f772937-c60b-4d76-a027-97835912d3f6
-26.96,1.96,-37.68,240,42000.00,144000.00,456000.00,44.18,40.42,81.21,81.21,2025-07-29 19:09:53,2025-07-29 19:19:53,8882b062-db50-44a2-8106-fabaf91d90f3
-6.31,0.03,-7.04,21600,331000.00,2800000.00,1300000.00,1.65,12.78,40.03,-4.05,2025-07-29 19:24:08,2025-07-29 19:34:08,408e8102-6ae8-4497-ad59-1793ed625ccc
-0.65,0.15,-0.65,240,49000.00,61000.00,628000.00,0.01,3.88,37.52,37.52,2025-07-29 19:35:36,2025-07-29 19:45:36,2c94ab52-7694-44d7-ab62-568ffbaea76e
-1.17,28.50,-16.53,18,46000.00,161000.00,447000.00,-9.01,117.00,117.00,117.00,2025-07-29 19:47:04,2025-07-29 19:57:04,454e652d-f0f8-4132-a93e-3dadae781bc6
36.60,63.83,-0.19,31,47000.00,168000.00,581000.00,-8.32,125.00,125.00,125.00,2025-07-29 19:59:54,2025-07-29 20:09:54,620d2395-185e-4676-8535-6f5ee5ab9b37
-18.13,1.31,-22.56,45,50000.00,181000.00,1200000.00,28.01,140.00,140.00,140.00,2025-07-29 20:11:21,2025-07-29 20:21:22,57c48cca-7b67-4b78-a74c-7b3bd4373e11
8.12,8.62,-0.06,1440,48000.00,162000.00,546000.00,-1.11,18.76,55.10,142.00,2025-07-29 20:22:52,2025-07-29 20:32:52,bafa9c82-6729-4797-a2bb-f7ab9fc226a4
-28.15,0.57,-31.63,43,42000.00,128000.00,204000.00,37.92,55.63,55.63,55.63,2025-07-29 20:35:32,2025-07-29 20:45:32,892d28dd-9c7c-4a83-a8f8-4c7be15dad9a
-0.16,0.75,-28.04,60,51000.00,184000.00,1500000.00,4.90,-0.79,144.00,144.00,2025-07-29 20:46:59,2025-07-29 20:57:00,1c645ff8-b64f-4270-baa5-a7b9e8c33865
60.73,89.19,0.00,22,50000.00,184000.00,575000.00,3.82,141.00,141.00,141.00,2025-07-29 20:58:27,2025-07-29 21:08:28,09d95542-204a-4143-82ec-86925af455af
-23.46,14.52,-36.02,32,77000.00,458000.00,597000.00,-6.30,460.00,460.00,460.00,2025-07-29 21:12:41,2025-07-29 21:22:42,232af770-d1d9-4863-9f80-5bb8d26b3aef
5.32,7.29,-1.64,216000,185000.00,2700000.00,940000.00,2.13,119.00,18953.00,18953.00,2025-07-29 21:24:09,2025-07-29 21:34:10,b8e92f3a-ea8a-4586-85fb-a2754eae98f7
-0.69,6.38,-3.29,216000,190000.00,2800000.00,974000.00,3.25,48.89,19821.00,19821.00,2025-07-29 21:35:37,2025-07-29 21:45:37,ecb6008a-d04b-467c-95c9-e6b2484eab14
55.33,67.85,-16.41,22,74000.00,396000.00,670000.00,37.83,452.00,452.00,452.00,2025-07-29 21:47:04,2025-07-29 21:57:05,46879542-7aff-4a55-bd12-9a06de3d0593
6.55,31.07,-11.39,34,101000.00,715000.00,1200000.00,67.34,896.00,896.00,896.00,2025-07-29 21:58:33,2025-07-29 22:08:33,ffc9436a-476e-41f8-8ef2-3a9853972d0e
-22.06,4.48,-41.81,60,74000.00,412000.00,928000.00,5.33,1.29,404.00,404.00,2025-07-29 22:20:49,2025-07-29 22:30:50,b05a23cf-1558-4480-a09a-e79da2c64c64
37.82,70.34,0.00,28,73000.00,361000.00,1500000.00,48.40,381.00,381.00,381.00,2025-07-29 22:36:25,2025-07-29 22:46:25,fb9c111b-6412-486c-ad19-cbd50766bcb9
-29.48,3.94,-35.75,41,86000.00,481000.00,2300000.00,9.69,542.00,542.00,542.00,2025-07-29 22:49:15,2025-07-29 22:59:16,8774cd38-22cc-4b4f-afec-febdb0405927
8.31,21.24,-16.64,60,37000.00,103000.00,690000.00,-4.86,255.00,37.26,37.26,2025-07-29 23:01:55,2025-07-29 23:11:56,2f5abf62-f851-40d4-a51e-f19a2e227429
-39.55,0.00,-40.41,21,45000.00,152000.00,757000.00,2.89,91.49,91.49,91.49,2025-07-29 23:13:23,2025-07-29 23:23:23,1e1e81b6-3af7-4236-8051-85445198c24e
-7.88,0.45,-19.77,480,44000.00,139000.00,826000.00,6.31,369.00,338.00,84.11,2025-07-29 23:24:50,2025-07-29 23:34:51,d3c9be34-6e45-4066-9447-d414d14455d2
14.20,28.57,-6.97,540,40000.00,116000.00,841000.00,4.90,161.00,148.00,53.31,2025-07-29 23:36:19,2025-07-29 23:46:20,32b75223-b0db-43ec-b756-7077f21054ea
15.62,17.94,-7.45,360,34000.00,80000.00,1600000.00,-6.73,13.58,121.00,7.18,2025-07-29 23:47:48,2025-07-29 23:57:49,f0a8494f-c140-4788-9e57-ca834a7303eb
19.21,21.47,-0.07,60,43000.00,131000.00,1100000.00,0.80,25.26,65.78,65.78,2025-07-29 23:59:17,2025-07-30 00:09:17,eb260eab-a9d9-419f-b131-3298afe90331
-5.47,0.71,-5.47,20160,281000.00,3600000.00,1400000.00,2.75,10.71,33.45,103.00,2025-07-30 00:17:42,2025-07-30 00:27:42,2e5dbeb7-c9d0-4d90-bb08-d2c5978a0723
-11.14,0.00,-11.60,14400,172000.00,1300000.00,947000.00,5.64,12.26,33.83,1.93,2025-07-30 00:30:20,2025-07-30 00:40:20,640b6b74-eb65-432e-a092-229d50562647
-16.17,44.61,-36.68,21,40000.00,123000.00,298000.00,33.51,56.50,56.50,56.50,2025-07-30 00:41:48,2025-07-30 00:51:49,e103c6fe-d9f4-49eb-a6c7-ba1b585840b4
-28.28,0.00,-28.28,300,19000.00,54000.00,61000.00,14.54,91.84,2750.00,2750.00,2025-07-30 00:53:17,2025-07-30 01:03:17,9f6a2d60-7fa0-4b9f-815b-061e1a9f4b89
5.58,30.15,0.00,39,42000.00,109000.00,2500000.00,6.88,45.47,45.47,45.47,2025-07-30 01:04:45,2025-07-30 01:14:45,07d8467e-0cf5-4c69-8728-6069507051f4
2.72,62.46,-9.47,49,113000.00,1600000.00,569000.00,14.35,3610.00,3610.00,3610.00,2025-07-30 01:16:13,2025-07-30 01:26:14,b2792773-23db-4b11-92df-905e98c59c0c
-17.02,8.69,-18.72,60,65000.00,322000.00,572000.00,7.71,188.00,324.00,324.00,2025-07-30 01:27:41,2025-07-30 01:37:42,de4f3b97-6d09-485c-b9ea-f1421f106697
9.31,11.57,-5.08,60,128000.00,2100000.00,931000.00,2.74,259.00,4597.00,4597.00,2025-07-30 01:39:10,2025-07-30 01:49:10,394d074c-2e9f-4296-a761-58c9b7156bbe
-97.89,0.00,-97.90,60,55000.00,227000.00,826000.00,-9.89,28.48,199.00,199.00,2025-07-30 01:50:38,2025-07-30 02:00:39,1eee79ca-871e-418e-b706-bdce05bff69b
-68.00,11.71,-68.69,60,50000.00,170000.00,1500000.00,21.55,130.00,116.00,116.00,2025-07-30 02:02:13,2025-07-30 02:12:13,79dbe532-78f0-4af0-b855-cde220cbd9f4
11.48,23.26,-1.66,60,47000.00,132000.00,2800000.00,3.58,-1.17,75.44,75.44,2025-07-30 02:13:43,2025-07-30 02:23:43,c5d95a18-dd6f-4882-b284-55655421e8e2
-21.53,8.20,-29.41,60,41000.00,120000.00,1200000.00,17.78,12.84,61.15,61.15,2025-07-30 02:25:18,2025-07-30 02:35:19,67f5eb44-5407-429f-8da2-e3920f194d84
